EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
A208-1x@,2021,Other,208,,1,FALSE,-1,,-1,,FALSE,,317,125,442,71.71945701,1,0.226,0.988,0.985,0.987,,,,,,,,,,,,,,,,,
A208-2x102,2021,Ear,208,,2,R172F04,102,,-1,,FALSE,,221,247,468,47.22222222,6,1.266,0.97,0.952,0.961,224,266,0,490,45.71428571,-3,3,-19,19,-22,22,1.507936508,1.507936508,1.032986111,-0.013483146,-0.074074074,-0.045929019
A208-3x102,2021,Ear,208,,3,R172F04,102,,-1,,FALSE,,125,135,260,48.07692308,0,0,0.942,0.957,0.95,113,126,0,239,47.28033473,12,12,9,9,21,21,0.796588349,0.796588349,1.016848196,0.100840336,0.068965517,0.084168337
A209-1x102,2021,Ear,209,,1,R124G09,102,,-1,,FALSE,,172,165,337,51.03857567,3,0.882,0.981,0.969,0.975,173,172,0,345,50.14492754,-1,1,-7,7,-8,8,0.893648131,0.893648131,1.017821307,-0.005797101,-0.041543027,-0.023460411
A209-2x@,2021,Other,209,,2,FALSE,-1,,-1,,FALSE,,350,131,481,72.76507277,7,1.434,0.972,0.935,0.962,,,,,,,,,,,,,,,,,
A209-3x102,2021,Ear,209,,3,R124G09,102,,-1,,FALSE,,226,202,428,52.80373832,0,0,0.988,0.978,0.983,229,209,0,438,52.28310502,-3,3,-7,7,-10,10,0.520633295,0.520633295,1.009957964,-0.013186813,-0.03406326,-0.023094688
A209-4x102,2021,Ear,209,,4,R124G09,102,,-1,,FALSE,,240,227,467,51.39186296,1,0.214,0.978,0.978,0.978,248,240,0,488,50.81967213,-8,8,-13,13,-21,21,0.572190824,0.572190824,1.011259239,-0.032786885,-0.055674518,-0.043979058
A20x102,2021,Ear,20,,-1,R52B09,102,,-1,,FALSE,,192,193,385,49.87012987,0,0,0.987,0.993,0.99,199,200,3,399,49.87468672,-7,7,-7,7,-14,14,-0.004556847,0.004556847,0.999908634,-0.035805627,-0.03562341,-0.035714286
A21-2x102,2021,Ear,21,,2,R67C09,102,,-1,,FALSE,,175,182,357,49.01960784,0,0,0.991,0.992,0.992,174,189,4,363,47.9338843,1,1,-7,7,-6,6,1.085723546,1.085723546,1.022650439,0.005730659,-0.037735849,-0.016666667
A21-5x102,2021,Ear,21,,5,R67C09,102,,-1,,FALSE,,212,200,412,51.45631068,1,0.242,0.987,0.99,0.988,219,212,1,431,50.81206497,-7,7,-12,12,-19,19,0.644245714,0.644245714,1.012678991,-0.032482599,-0.058252427,-0.045077106
A21-8x102,2021,Ear,21,,8,R67C09,102,,-1,,FALSE,,175,150,325,53.84615385,1,0.307,0.985,0.989,0.987,176,154,1,330,53.33333333,-1,1,-4,4,-5,5,0.512820513,0.512820513,1.009615385,-0.005698006,-0.026315789,-0.015267176
A210-7x@,2021,Other,210,,7,FALSE,-1,,-1,,FALSE,,244,91,335,72.8358209,2,0.593,0.977,0.972,0.976,,,,,,,,,,,,,,,,,
A212-1x102,2021,Ear,212,,1,R140D12,102,,-1,,FALSE,,149,121,270,55.18518519,0,0,0.989,0.987,0.988,149,118,0,267,55.80524345,0,0,3,3,3,3,-0.620058261,0.620058261,0.988888889,0,0.025104603,0.011173184
A212-3x@,2021,Other,212,,3,FALSE,-1,,-1,,FALSE,,326,118,444,73.42342342,0,0,0.986,0.963,0.98,,,,,,,,,,,,,,,,,
A212-6x102,2021,Ear,212,,6,R140D12,102,,-1,,FALSE,,155,138,293,52.90102389,0,0,0.988,0.976,0.982,158,152,0,310,50.96774194,-3,3,-14,14,-17,17,1.933281955,1.933281955,1.037931481,-0.019169329,-0.096551724,-0.056384743
A212-7x102,2021,Ear,212,,7,R140D12,102,,-1,,FALSE,,178,178,356,50,0,0,0.993,0.968,0.981,187,189,0,376,49.73404255,-9,9,-11,11,-20,20,0.265957447,0.265957447,1.005347594,-0.049315068,-0.059945504,-0.054644809
A214-1x102,2021,Ear,214,,1,R151G05,102,,-1,,FALSE,,203,195,398,51.00502513,0,0,0.985,0.967,0.976,211,202,0,413,51.08958838,-8,8,-7,7,-15,15,-0.084563252,0.084563252,0.998344805,-0.038647343,-0.035264484,-0.036991369
A214-2x@,2021,Other,214,,2,FALSE,-1,,-1,,FALSE,,208,82,290,71.72413793,3,1.024,0.976,0.956,0.971,,,,,,,,,,,,,,,,,
A214-3x102,2021,Ear,214,,3,R151G05,102,,-1,,FALSE,,219,199,418,52.3923445,1,0.239,0.971,0.966,0.968,230,212,0,442,52.0361991,-11,11,-13,13,-24,24,0.356145403,0.356145403,1.006844186,-0.048997773,-0.063260341,-0.055813953
A214-4x102,2021,Ear,214,,4,R151G05,102,,-1,,FALSE,,149,154,303,49.17491749,0,0,0.991,0.973,0.982,155,164,0,319,48.58934169,-6,6,-10,10,-16,16,0.585575799,0.585575799,1.012051528,-0.039473684,-0.062893082,-0.051446945
A216-1x102,2021,Ear,216,,1,R151G05,102,,-1,,FALSE,,171,180,351,48.71794872,0,0,0.992,0.963,0.977,177,188,0,365,48.49315068,-6,6,-8,8,-14,14,0.224798033,0.224798033,1.004635666,-0.034482759,-0.043478261,-0.039106145
A216-3x102,2021,Ear,216,,3,R151G05,102,,-1,,FALSE,,223,187,410,54.3902439,0,0,0.976,0.916,0.949,235,208,0,443,53.04740406,-12,12,-21,21,-33,33,1.342839839,1.342839839,1.02531396,-0.052401747,-0.106329114,-0.077373974
A216-4x102,2021,Ear,216,,4,R151G05,102,,-1,,FALSE,,159,154,313,50.79872204,0,0,0.989,0.957,0.973,163,165,0,328,49.69512195,-4,4,-11,11,-15,15,1.103600094,1.103600094,1.022207413,-0.02484472,-0.068965517,-0.046801872
A219-3x102,2021,Ear,219,,3,R105B06,102,,-1,,FALSE,,271,279,550,49.27272727,7,1.257,0.975,0.956,0.965,277,304,0,581,47.67641997,-6,6,-25,25,-31,31,1.596307307,1.596307307,1.033482114,-0.02189781,-0.085763293,-0.054818744
A219-4x102,2021,Ear,219,,4,R105B06,102,,-1,,FALSE,,262,262,524,50,0,0,0.992,0.986,0.989,269,281,1,550,48.90909091,-7,7,-19,19,-26,26,1.090909091,1.090909091,1.022304833,-0.026365348,-0.069981584,-0.048417132
A219-7x102,2021,Ear,219,,7,R105B06,102,,-1,,FALSE,,202,190,392,51.53061224,1,0.254,0.993,0.988,0.99,202,193,0,395,51.13924051,0,0,-3,3,-3,3,0.391371739,0.391371739,1.007653061,0,-0.015665796,-0.007623888
A219-8x@,2021,Other,219,,8,FALSE,-1,,-1,,FALSE,,380,133,513,74.07407407,3,0.581,0.985,0.976,0.983,404,142,0,546,73.99267399,-24,24,-9,9,-33,33,0.081400081,0.081400081,1.00110011,-0.06122449,-0.065454545,-0.062322946
A22-2x102,2021,Ear,22,,2,R69C04,102,,-1,,FALSE,,170,149,319,53.29153605,0,0,0.984,0.988,0.986,169,157,2,326,51.8404908,1,1,-8,8,-7,7,1.451045253,1.451045253,1.027990577,0.005899705,-0.052287582,-0.021705426
A22-4x102,2021,Ear,22,,4,R69C04,102,,-1,,FALSE,,167,138,305,54.75409836,0,0,0.993,0.994,0.994,166,140,2,306,54.24836601,1,1,-2,2,-1,1,0.505732348,0.505732348,1.009322536,0.006006006,-0.014388489,-0.003273322
A22-8x102,2021,Ear,22,,8,R69C04,102,,-1,,FALSE,,224,231,455,49.23076923,0,0,0.989,0.99,0.99,235,240,2,475,49.47368421,-11,11,-9,9,-20,20,-0.24291498,0.24291498,0.995090016,-0.047930283,-0.038216561,-0.043010753
A220-2x102,2021,Ear,220,,2,R21D07,102,,-1,,FALSE,,168,140,308,54.54545455,0,0,0.991,0.99,0.991,164,141,4,305,53.7704918,4,4,-1,1,3,3,0.774962742,0.774962742,1.014412417,0.024096386,-0.007117438,0.009787928
A220-4x@,2021,Other,220,,4,FALSE,-1,,-1,,FALSE,,376,149,525,71.61904762,1,0.19,0.985,0.967,0.98,382,155,0,537,71.13594041,-6,6,-6,6,-12,12,0.483107209,0.483107209,1.006791324,-0.015831135,-0.039473684,-0.02259887
A220-5x102,2021,Ear,220,,5,R21D07,102,,-1,,FALSE,,268,243,511,52.44618395,5,0.969,0.981,0.961,0.971,272,254,2,526,51.71102662,-4,4,-11,11,-15,15,0.735157337,0.735157337,1.014216646,-0.014814815,-0.044265594,-0.028929605
A221-1x102,2021,Ear,221,,1,R31B05,102,,-1,,FALSE,,241,245,486,49.58847737,0,0,0.993,0.98,0.986,250,251,1,501,49.9001996,-9,9,-6,6,-15,15,-0.311722235,0.311722235,0.993753086,-0.036659878,-0.024193548,-0.030395137
A221-2x102,2021,Ear,221,,2,R31B05,102,,-1,,FALSE,,183,163,346,52.89017341,1,0.288,0.992,0.977,0.985,182,164,0,346,52.60115607,1,1,-1,1,0,0,0.289017341,0.289017341,1.005494505,0.005479452,-0.006116208,0
A221-3x102,2021,Ear,221,,3,R31B05,102,,-1,,FALSE,,241,245,486,49.58847737,1,0.205,0.989,0.962,0.975,243,251,2,494,49.1902834,-2,2,-6,6,-8,8,0.398193965,0.398193965,1.008094972,-0.008264463,-0.024193548,-0.016326531
A221-5x102,2021,Ear,221,,5,R31B05,102,,-1,,FALSE,,269,272,541,49.72273567,2,0.368,0.983,0.966,0.975,280,294,0,574,48.7804878,-11,11,-22,22,-33,33,0.94224787,0.94224787,1.019316081,-0.04007286,-0.077738516,-0.059192825
A221-7x@,2021,Other,221,,7,FALSE,-1,,-1,,FALSE,,411,103,514,79.96108949,2,0.388,0.976,0.963,0.974,,,,,,,,,,,,,,,,,
A222-1x@,2021,Other,222,,1,FALSE,-1,,-1,,FALSE,,210,81,291,72.16494845,6,2.02,0.971,0.927,0.958,,,,,,,,,,,,,,,,,
A222-2x102,2021,Ear,222,,2,R48D04,102,,-1,,FALSE,,219,251,470,46.59574468,2,0.424,0.987,0.968,0.977,222,261,1,483,45.96273292,-3,3,-10,10,-13,13,0.633011762,0.633011762,1.013772283,-0.013605442,-0.0390625,-0.027282267
A222-4x102,2021,Ear,222,,4,R48D04,102,,-1,,FALSE,,253,247,500,50.6,1,0.2,0.983,0.975,0.979,261,263,1,524,49.80916031,-8,8,-16,16,-24,24,0.790839695,0.790839695,1.015877395,-0.031128405,-0.062745098,-0.046875
A222-5x102,2021,Ear,222,,5,R48D04,102,,-1,,FALSE,,256,258,514,49.80544747,4,0.772,0.973,0.954,0.963,260,265,0,525,49.52380952,-4,4,-7,7,-11,11,0.281637947,0.281637947,1.00568692,-0.015503876,-0.026768642,-0.021174206
A223-2x@,2021,Other,223,,2,FALSE,-1,,-1,,FALSE,,377,128,505,74.65346535,4,0.786,0.977,0.965,0.974,,,,,,,,,,,,,,,,,
A223-3x102,2021,Ear,223,,3,R98H08,102,,-1,,FALSE,,140,135,275,50.90909091,1,0.362,0.987,0.972,0.979,133,130,10,263,50.57034221,7,7,5,5,12,12,0.338748704,0.338748704,1.006698565,0.051282051,0.037735849,0.044609665
A223-4x102,2021,Ear,223,,4,R98H08,102,,-1,,FALSE,,266,287,553,48.10126582,8,1.426,0.969,0.961,0.965,280,317,0,597,46.90117253,-14,14,-30,30,-44,44,1.200093293,1.200093293,1.025587703,-0.051282051,-0.099337748,-0.076521739
A223-5x102,2021,Ear,223,,5,R98H08,102,,-1,,FALSE,,224,204,428,52.3364486,2,0.465,0.992,0.972,0.982,231,218,1,449,51.44766147,-7,7,-14,14,-21,21,0.888787128,0.888787128,1.017275559,-0.030769231,-0.066350711,-0.047890536
A224-1x@,2021,Other,224,,1,FALSE,-1,,-1,,FALSE,,303,110,413,73.36561743,4,0.959,0.986,0.963,0.98,,,,,,,,,,,,,,,,,
A224-2x102,2021,Ear,224,,2,R98E11,102,,-1,,FALSE,,260,216,476,54.62184874,0,0,0.985,0.981,0.983,266,229,1,495,53.73737374,-6,6,-13,13,-19,19,0.884475002,0.884475002,1.016459215,-0.022813688,-0.058426966,-0.039134912
A224-5x102,2021,Ear,224,,5,R98E11,102,,-1,,FALSE,,222,237,459,48.36601307,7,1.502,0.975,0.964,0.969,227,256,0,483,46.99792961,-5,5,-19,19,-24,24,1.368083465,1.368083465,1.029109441,-0.022271715,-0.077079108,-0.050955414
A224-7x102,2021,Ear,224,,7,R98E11,102,,-1,,FALSE,,265,254,519,51.05973025,1,0.192,0.987,0.98,0.983,274,269,1,543,50.46040516,-9,9,-15,15,-24,24,0.599325094,0.599325094,1.011877136,-0.033395176,-0.057361377,-0.04519774
A225-1x102,2021,Ear,225,,1,R72F03,102,,-1,,FALSE,,200,193,393,50.89058524,0,0,0.995,0.986,0.991,201,195,0,396,50.75757576,-1,1,-2,2,-3,3,0.133009484,0.133009484,1.002620485,-0.004987531,-0.010309278,-0.007604563
A225-2x102,2021,Ear,225,,2,R72F03,102,,-1,,FALSE,,197,199,396,49.74747475,0,0,0.993,0.981,0.987,196,201,0,397,49.37027708,1,1,-2,2,-1,1,0.377197669,0.377197669,1.007640177,0.005089059,-0.01,-0.002522068
A225-4x102,2021,Ear,225,,4,R72F03,102,,-1,,FALSE,,260,223,483,53.83022774,0,0,0.989,0.985,0.987,270,246,0,516,52.3255814,-10,10,-23,23,-33,33,1.504646348,1.504646348,1.028755464,-0.037735849,-0.098081023,-0.066066066
A225-7x@,2021,Other,225,,7,FALSE,-1,,-1,,FALSE,,346,94,440,78.63636364,0,0,0.987,0.982,0.986,,,,,,,,,,,,,,,,,
A226-3x@,2021,Other,226,,3,FALSE,-1,,-1,,FALSE,,277,99,376,73.67021277,2,0.529,0.988,0.981,0.986,,,,,,,,,,,,,,,,,
A226-5x102,2021,Ear,226,,5,R75H08,102,,-1,,FALSE,,204,187,391,52.17391304,3,0.761,0.987,0.982,0.985,203,193,1,396,51.26262626,1,1,-6,6,-5,5,0.911286781,0.911286781,1.017776826,0.004914005,-0.031578947,-0.01270648
A226-6x102,2021,Ear,226,,6,R75H08,102,,-1,,FALSE,,203,209,412,49.27184466,2,0.483,0.987,0.981,0.984,201,215,0,416,48.31730769,2,2,-6,6,-4,4,0.954536968,0.954536968,1.019755591,0.00990099,-0.028301887,-0.009661836
A227-1x102,2021,Ear,227,,1,R97C08,102,,-1,,FALSE,,229,228,457,50.10940919,8,1.72,0.965,0.943,0.954,228,247,0,475,48,1,1,-19,19,-18,18,2.10940919,2.10940919,1.043946025,0.004376368,-0.08,-0.038626609
A227-2x102,2021,Ear,227,,2,R97C08,102,,-1,,FALSE,,229,217,446,51.34529148,16,3.463,0.954,0.917,0.936,229,241,1,470,48.72340426,0,0,-24,24,-24,24,2.621887225,2.621887225,1.053811659,0,-0.104803493,-0.052401747
A227-4x3,2021,Ear,227,,4,R97C08,3,,-1,,FALSE,,275,197,472,58.26271186,40,7.812,0.903,0.893,0.899,278,251,0,529,52.55198488,-3,3,-54,54,-57,57,5.710726987,5.710726987,1.10866815,-0.01084991,-0.241071429,-0.113886114
A227-5x3,2021,Ear,227,,5,R97C08,3,,-1,,FALSE,,256,131,387,66.1498708,70,15.317,0.853,0.784,0.827,236,239,0,475,49.68421053,20,20,-108,108,-88,88,16.46566027,16.46566027,1.331406298,0.081300813,-0.583783784,-0.204176334
A227-6x3,2021,Ear,227,,6,R97C08,3,,-1,,FALSE,,224,181,405,55.30864198,12,2.878,0.956,0.959,0.957,217,198,0,415,52.28915663,7,7,-17,17,-10,10,3.019485349,3.019485349,1.057745918,0.031746032,-0.089709763,-0.024390244
A227-7x102,2021,Ear,227,,7,R97C08,102,,-1,,FALSE,,151,162,313,48.2428115,5,1.572,0.981,0.956,0.968,147,163,3,310,47.41935484,4,4,-1,1,3,3,0.823456663,0.823456663,1.017365413,0.026845638,-0.006153846,0.009630819
A227-8x@,2021,Other,227,,8,FALSE,-1,,-1,,FALSE,,387,125,512,75.5859375,20,3.759,0.963,0.891,0.944,,,,,,,,,,,,,,,,,
A228-1x@,2021,Other,228,,1,FALSE,-1,,-1,,FALSE,,265,104,369,71.81571816,9,2.381,0.973,0.942,0.964,,,,,,,,,,,,,,,,,
A228-3x102,2021,Ear,228,,3,R90C03,102,,-1,,FALSE,,164,164,328,50,14,4.094,0.945,0.944,0.944,156,173,0,329,47.41641337,8,8,-9,9,-1,1,2.583586626,2.583586626,1.054487179,0.05,-0.053412463,-0.00304414
A228-4x102,2021,Ear,228,,4,R90C03,102,,-1,,FALSE,,182,153,335,54.32835821,7,2.047,0.962,0.947,0.955,171,154,0,325,52.61538462,11,11,-1,1,10,10,1.712973594,1.712973594,1.032556516,0.062322946,-0.006514658,0.03030303
A228-5x3,2021,Ear,228,,5,R90C03,3,,-1,,FALSE,,187,167,354,52.82485876,14,3.804,0.941,0.936,0.939,180,183,0,363,49.58677686,7,7,-16,16,-9,9,3.238081898,3.238081898,1.065301318,0.038147139,-0.091428571,-0.025104603
A228-6x3,2021,Ear,228,,6,R90C03,3,,-1,,FALSE,,86,100,186,46.23655914,10,5.102,0.888,0.905,0.897,78,99,0,177,44.06779661,8,8,1,1,9,9,2.16876253,2.16876253,1.049214227,0.097560976,0.010050251,0.049586777
A228-7x102,2021,Ear,228,,7,R90C03,102,,-1,,FALSE,,137,101,238,57.56302521,5,2.058,0.912,0.911,0.912,119,94,0,213,55.8685446,18,18,7,7,25,25,1.694480609,1.694480609,1.030329779,0.140625,0.071794872,0.110864745
A229-4x102,2021,Ear,229,,4,R114B05,102,,-1,,FALSE,,192,202,394,48.73096447,5,1.253,0.98,0.966,0.973,193,207,0,400,48.25,-1,1,-5,5,-6,6,0.480964467,0.480964467,1.009968175,-0.005194805,-0.024449878,-0.01511335
A229-5x102,2021,Ear,229,,5,R114B05,102,,-1,,FALSE,,462,96,558,82.79569892,71,11.288,0.876,0.659,0.824,311,386,3,697,44.61979914,151,151,-290,290,-139,139,38.17589979,38.17589979,1.855582063,0.39068564,-1.203319502,-0.221513944
A229-8x@,2021,Other,229,,8,FALSE,-1,,-1,,FALSE,,241,74,315,76.50793651,3,0.943,0.981,0.961,0.976,,,,,,,,,,,,,,,,,
A23-1x102,2021,Ear,23,,1,R77F09,102,,-1,,FALSE,,171,176,347,49.2795389,0,0,0.98,0.99,0.985,168,176,5,344,48.8372093,3,3,0,0,3,3,0.442329603,0.442329603,1.009057225,0.017699115,0,0.008683068
A23-4x102,2021,Ear,23,,4,R77F09,102,,-1,,FALSE,,173,157,330,52.42424242,0,0,0.99,0.993,0.991,174,157,0,331,52.56797583,-1,1,0,0,-1,1,-0.143733407,0.143733407,0.997265761,-0.005763689,0,-0.003025719
A23-6x@,2021,Other,23,,6,FALSE,-1,,-1,,FALSE,,331,111,442,74.88687783,8,1.778,0.972,0.951,0.967,,,,,,,,,,,,,,,,,
A230-3x234A-1,2021,Other,230,,3,FALSE,234,A,1,,FALSE,,252,2,254,99.21259843,6,2.308,0.97,0.548,0.957,,,,,,,,,,,,,,,,,
A230-4x102,2021,Ear,230,,4,R84A12,102,,-1,,FALSE,,105,112,217,48.38709677,0,0,0.991,0.966,0.978,,,,,,,,,,,,,,,,,
A230-5x102,2021,Ear,230,,5,R84A12,102,,-1,,FALSE,,110,136,246,44.71544715,1,0.405,0.972,0.985,0.979,,,,,,,,,,,,,,,,,
A233A-1x102,2021,Ear,233,A,1,R84A12,102,,-1,,FALSE,,214,206,420,50.95238095,0,0,0.992,0.983,0.988,,,,,,,,,,,,,,,,,
A233A-4x@,2021,Other,233,A,4,FALSE,-1,,-1,,FALSE,,219,120,339,64.60176991,2,0.587,0.984,0.976,0.981,,,,,,,,,,,,,,,,,
A234A-1x@,2021,Other,234,A,1,FALSE,-1,,-1,,FALSE,,201,3,204,98.52941176,3,1.449,0.987,0.491,0.972,,,,,,,,,,,,,,,,,
A234A-4x236-4,2021,Other,234,A,4,FALSE,236,,4,,FALSE,,214,1,215,99.53488372,1,0.463,0.989,0.415,0.984,,,,,,,,,,,,,,,,,
A237A-3x102,2021,Ear,237,A,3,R82A03,102,,-1,,FALSE,,157,162,319,49.21630094,0,0,0.994,0.993,0.993,,,,,,,,,,,,,,,,,
A237A-4x239-2,2021,Other,237,A,4,FALSE,239,,2,,FALSE,,264,5,269,98.14126394,10,3.584,0.965,0.607,0.947,,,,,,,,,,,,,,,,,
A238-1x@,2021,Other,238,,1,FALSE,-1,,-1,,FALSE,,360,1,361,99.72299169,1,0.276,0.989,0.503,0.987,,,,,,,,,,,,,,,,,
A238A-3x@,2021,Other,238,A,3,FALSE,-1,,-1,,FALSE,,374,1,375,99.73333333,1,0.266,0.986,0.594,0.984,,,,,,,,,,,,,,,,,
A24-1x@,2021,Other,24,,1,FALSE,-1,,-1,,FALSE,,318,159,477,66.66666667,21,4.217,0.94,0.88,0.919,,,,,,,,,,,,,,,,,
A24-4x102,2021,Ear,24,,4,R81E02,102,,-1,,FALSE,,115,127,242,47.52066116,2,0.82,0.975,0.955,0.965,115,117,3,232,49.56896552,0,0,10,10,10,10,-2.04830436,2.04830436,0.958677686,0,0.081967213,0.042194093
A24-5x102,2021,Ear,24,,5,R81E02,102,,-1,,FALSE,,122,146,268,45.52238806,0,0,0.992,0.989,0.99,120,147,5,267,44.94382022,2,2,-1,1,1,1,0.578567835,0.578567835,1.012873134,0.016528926,-0.006825939,0.003738318
A24-7x102,2021,Ear,24,,7,R81E02,102,,-1,,FALSE,,160,184,344,46.51162791,0,0,0.991,0.991,0.991,160,186,1,346,46.24277457,0,0,-2,2,-2,2,0.268853341,0.268853341,1.005813953,0,-0.010810811,-0.005797101
A242-2x102,2021,Ear,242,,2,R71A11,102,,-1,,FALSE,,169,208,377,44.82758621,0,0,0.991,0.983,0.986,,,,,,,,,,,,,,,,,
A242-2x245A-2,2021,Other,242,,2,FALSE,245,A,2,,FALSE,,5,2,7,71.42857143,0,0,0.843,0.646,0.787,,,,,,,,,,,,,,,,,
A244A-2x102,2021,Ear,244,A,2,R71A11,102,,-1,,FALSE,,229,229,458,50,1,0.218,0.99,0.978,0.984,,,,,,,,,,,,,,,,,
A244A-3x102,2021,Ear,244,A,3,R71A11,102,,-1,,FALSE,,170,166,336,50.5952381,1,0.297,0.986,0.989,0.987,,,,,,,,,,,,,,,,,
A245A-3x246A-6,2021,Other,245,A,3,FALSE,246,A,6,,FALSE,,33,9,42,78.57142857,0,0,0.963,0.477,0.859,,,,,,,,,,,,,,,,,
A246A-3x245A-3,2021,Other,246,A,3,FALSE,245,A,3,,FALSE,,14,2,16,87.5,1,5.882,0.903,0.434,0.825,,,,,,,,,,,,,,,,,
A248-1x245A-4,2021,Other,248,,1,FALSE,245,A,4,,FALSE,,16,1,17,94.11764706,0,0,0.847,0.546,0.829,,,,,,,,,,,,,,,,,
A248-2x247-2,2021,Other,248,,2,FALSE,247,,2,,FALSE,,6,1,7,85.71428571,0,0,0.958,0.293,0.863,,,,,,,,,,,,,,,,,
A248-3x246A-2,2021,Other,248,,3,FALSE,246,A,2,,FALSE,,30,6,36,83.33333333,1,2.703,0.976,0.435,0.876,,,,,,,,,,,,,,,,,
A248-5x246A-1,2021,Other,248,,5,FALSE,246,A,1,,FALSE,,22,3,25,88,0,0,0.88,0.492,0.834,,,,,,,,,,,,,,,,,
A250-2x102,2021,Ear,250,,2,R82C05,102,,-1,,FALSE,,162,145,307,52.76872964,3,0.968,0.982,0.974,0.978,,,,,,,,,,,,,,,,,
A250-2x@,2021,Other,250,,2,FALSE,-1,,-1,,FALSE,,238,188,426,55.8685446,0,0,0.995,0.99,0.993,,,,,,,,,,,,,,,,,
A250-3x254A-1,2021,Other,250,,3,FALSE,254,A,1,,FALSE,,476,14,490,97.14285714,30,5.769,0.941,0.536,0.909,,,,,,,,,,,,,,,,,
A250-4x254A-5,2021,Other,250,,4,FALSE,254,A,5,,FALSE,,463,11,474,97.67932489,23,4.628,0.957,0.563,0.931,,,,,,,,,,,,,,,,,
A252-1x102,2021,Ear,252,,1,R82C05,102,,-1,,FALSE,,165,167,332,49.69879518,0,0,0.989,0.977,0.983,,,,,,,,,,,,,,,,,
A252-3x102,2021,Ear,252,,3,R82C05,102,,-1,,FALSE,,247,195,442,55.88235294,1,0.226,0.99,0.981,0.986,,,,,,,,,,,,,,,,,
A256A-6x@,2021,Other,256,A,6,FALSE,-1,,-1,,FALSE,,465,0,465,100,0,0,0.993,nan,0.993,,,,,,,,,,,,,,,,,
A256B-3x@,2021,Other,256,B,3,FALSE,-1,,-1,,FALSE,,324,102,426,76.05633803,0,0,0.991,0.99,0.991,,,,,,,,,,,,,,,,,
A256B-4x@,2021,Other,256,B,4,FALSE,-1,,-1,,FALSE,,373,126,499,74.749499,0,0,0.979,0.978,0.979,,,,,,,,,,,,,,,,,
A256C-3x@,2021,Other,256,C,3,FALSE,-1,,-1,,FALSE,,6,422,428,1.401869159,26,5.727,0.442,0.941,0.908,,,,,,,,,,,,,,,,,
A257A-4x@,2021,Other,257,A,4,FALSE,-1,,-1,,FALSE,,272,78,350,77.71428571,0,0,0.99,0.982,0.988,,,,,,,,,,,,,,,,,
A257A-5x@,2021,Other,257,A,5,FALSE,-1,,-1,,FALSE,,467,2,469,99.57356077,0,0,0.991,0.665,0.99,,,,,,,,,,,,,,,,,
A257B-1x@,2021,Other,257,B,1,FALSE,-1,,-1,,FALSE,,249,68,317,78.5488959,3,0.938,0.987,0.963,0.982,,,,,,,,,,,,,,,,,
A257B-3x@,2021,Other,257,B,3,FALSE,-1,,-1,,FALSE,,286,94,380,75.26315789,0,0,0.992,0.979,0.989,,,,,,,,,,,,,,,,,
A257B-4x@,2021,Other,257,B,4,FALSE,-1,,-1,,FALSE,,261,89,350,74.57142857,2,0.568,0.989,0.979,0.986,,,,,,,,,,,,,,,,,
A257B-5x@,2021,Other,257,B,5,FALSE,-1,,-1,,FALSE,,255,77,332,76.80722892,3,0.896,0.977,0.97,0.975,,,,,,,,,,,,,,,,,
A257B-6x@,2021,Other,257,B,6,FALSE,-1,,-1,,FALSE,,303,90,393,77.09923664,0,0,0.991,0.99,0.991,,,,,,,,,,,,,,,,,
A257B-7x@,2021,Other,257,B,7,FALSE,-1,,-1,,FALSE,,335,102,437,76.6590389,0,0,0.988,0.983,0.987,,,,,,,,,,,,,,,,,
A257C-1x@,2021,Other,257,C,1,FALSE,-1,,-1,,FALSE,,1,323,324,0.308641975,20,5.814,0.443,0.938,0.91,,,,,,,,,,,,,,,,,
A258A-2x@,2021,Other,258,A,2,FALSE,-1,,-1,,FALSE,,481,1,482,99.79253112,0,0,0.987,0.43,0.986,,,,,,,,,,,,,,,,,
A258A-5x@,2021,Other,258,A,5,FALSE,-1,,-1,,FALSE,,311,90,401,77.55610973,1,0.249,0.991,0.976,0.987,,,,,,,,,,,,,,,,,
A258B-3x@,2021,Other,258,B,3,FALSE,-1,,-1,,FALSE,,302,122,424,71.22641509,2,0.469,0.988,0.973,0.984,,,,,,,,,,,,,,,,,
A25A-2x@,2021,Other,25,A,2,FALSE,-1,,-1,,FALSE,,258,127,385,67.01298701,15,3.75,0.952,0.93,0.945,302,115,0,417,72.42206235,-44,44,12,12,-32,32,-5.409075337,5.409075337,0.925311774,-0.157142857,0.099173554,-0.079800499
