EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
X401x524-1m3,2018,Pollen,401,,-1,FALSE,524,,1,m3,R32B05,,172,166,338,50.88757396,0,0,0.991,0.983,0.987,177,165,4,342,51.75438596,-5,5,1,1,-4,4,-0.866812,0.866812,0.983251429,-0.028653295,0.006042296,-0.011764706
X401x525-1m3,2018,Pollen,401,,-1,FALSE,525,,1,m3,R107C12,,209,188,397,52.64483627,0,0,0.993,0.988,0.991,210,192,3,402,52.23880597,-1,1,-4,4,-5,5,0.406030302,0.406030302,1.00777258,-0.00477327,-0.021052632,-0.012515645
X401x527A-5m1,2018,Pollen,401,,-1,FALSE,527,A,5,m1,R05C01,,299,112,411,72.74939173,7,1.675,0.976,0.951,0.969,,,,,,,,,,,,,,,,,
X401x528-2m1,2018,Pollen,401,,-1,FALSE,528,,2,m1,R06C04,,197,245,442,44.57013575,0,0,0.985,0.977,0.981,199,260,6,459,43.35511983,-2,2,-15,15,-17,17,1.215015921,1.215015921,1.028024739,-0.01010101,-0.059405941,-0.037735849
X401x528-5m1,2018,Pollen,401,,-1,FALSE,528,,5,m1,R06C04,,210,223,433,48.49884527,0,0,0.991,0.989,0.99,215,233,3,448,47.99107143,-5,5,-10,10,-15,15,0.507773837,0.507773837,1.01058059,-0.023529412,-0.043859649,-0.034052213
X401x534-2m4,2018,Pollen,401,,-1,FALSE,534,,2,m4,R53A01,,165,166,331,49.8489426,1,0.301,0.984,0.98,0.982,165,168,2,333,49.54954955,0,0,-2,2,-2,2,0.299393049,0.299393049,1.006042296,0,-0.011976048,-0.006024096
X401x535A-4m2,2018,Pollen,401,,-1,FALSE,535,A,4,m2,R53A01,,188,171,359,52.36768802,8,2.18,0.95,0.941,0.946,169,170,28,339,49.85250737,19,19,1,1,20,20,2.515180648,2.515180648,1.05045244,0.106442577,0.005865103,0.05730659
X401x552AL-1m1,2018,Pollen,401,,-1,FALSE,552,A,1,m1,R71A11,,27,288,315,8.571428571,2,0.631,0.944,0.977,0.974,,,,,,,,,,,,,,,,,
X401x552AL-3m3,2018,Pollen,401,,-1,FALSE,552,A,3,m3,R71A11,,10,105,115,8.695652174,0,0,0.987,0.964,0.966,,,,,,,,,,,,,,,,,
X401x552AL-4m1,2018,Pollen,401,,-1,FALSE,552,A,4,m1,R71A11,,10,112,122,8.196721311,0,0,0.939,0.98,0.976,,,,,,,,,,,,,,,,,
X401x555A-4m1,2018,Pollen,401,,-1,FALSE,555,A,4,m1,R71A11,,7,135,142,4.929577465,1,0.699,0.912,0.98,0.976,,,,,,,,,,,,,,,,,
X401x573-1m1,2018,Pollen,401,,-1,FALSE,573,,1,m1,R84A12,,199,216,415,47.95180723,0,0,0.982,0.986,0.984,,,,,,,,,,,,,,,,,
X402x4-1m3,2018,Pollen,402,,-1,FALSE,4,,1,m3,R95D10,,233,273,506,46.04743083,2,0.394,0.965,0.979,0.973,235,301,12,536,43.84328358,-2,2,-28,28,-30,30,2.204147248,2.204147248,1.050273316,-0.008547009,-0.097560976,-0.057581574
X402x415-4m2,2018,Pollen,402,,-1,FALSE,415,,4,m2,R01G01,,195,223,418,46.6507177,0,0,0.982,0.985,0.984,198,223,6,421,47.03087886,-3,3,0,0,-3,3,-0.380161157,0.380161157,0.991916775,-0.015267176,0,-0.007151371
X402x415-4m3,2018,Pollen,402,,-1,FALSE,415,,4,m3,R01G01,,147,142,289,50.8650519,0,0,0.988,0.994,0.991,146,144,1,290,50.34482759,1,1,-2,2,-1,1,0.520224317,0.520224317,1.010333223,0.006825939,-0.013986014,-0.003454231
X402x416-1m1,2018,Pollen,402,,-1,FALSE,416,,1,m1,R02A05,,136,151,287,47.38675958,3,1.034,0.933,0.95,0.942,,,,,,,,,,,,,,,,,
X402x416-1m2,2018,Pollen,402,,-1,FALSE,416,,1,m2,R02A05,,201,209,410,49.02439024,0,0,0.99,0.986,0.988,,,,,,,,,,,,,,,,,
X402x416-1m3,2018,Pollen,402,,-1,FALSE,416,,1,m3,R02A05,,185,203,388,47.68041237,0,0,0.989,0.991,0.99,,,,,,,,,,,,,,,,,
X402x417-2m2,2018,Pollen,402,,-1,FALSE,417,,2,m2,R02D02,,141,148,289,48.78892734,0,0,0.993,0.986,0.99,139,147,1,286,48.6013986,2,2,1,1,3,3,0.187528734,0.187528734,1.003858505,0.014285714,0.006779661,0.010434783
X402x417-2m3,2018,Pollen,402,,-1,FALSE,417,,2,m3,R02D02,,105,104,209,50.23923445,0,0,0.99,0.98,0.985,99,97,0,196,50.51020408,6,6,7,7,13,13,-0.270969632,0.270969632,0.994635349,0.058823529,0.069651741,0.064197531
X402x418-1m1,2018,Pollen,402,,-1,FALSE,418,,1,m1,R04A02,TRUE,159,245,404,39.35643564,0,0,0.991,0.99,0.99,162,255,0,417,38.84892086,-3,3,-10,10,-13,13,0.50751478,0.50751478,1.013063806,-0.018691589,-0.04,-0.031668697
X402x418-1m2,2018,Pollen,402,,-1,FALSE,418,,1,m2,R04A02,TRUE,234,260,494,47.36842105,0,0,0.987,0.992,0.99,238,270,11,508,46.8503937,-4,4,-10,10,-14,14,0.518027352,0.518027352,1.011057054,-0.016949153,-0.037735849,-0.027944112
X402x418-1m3,2018,Pollen,402,,-1,FALSE,418,,1,m3,R04A02,,211,289,500,42.2,1,0.2,0.986,0.984,0.985,212,291,6,503,42.1471173,-1,1,-2,2,-3,3,0.052882704,0.052882704,1.001254717,-0.004728132,-0.006896552,-0.005982054
X402x419-1m1,2018,Pollen,402,,-1,FALSE,419,,1,m1,R06D07,,210,211,421,49.88123515,0,0,0.99,0.987,0.989,,,,,,,,,,,,,,,,,
X402x419-1m2,2018,Pollen,402,,-1,FALSE,419,,1,m2,R06D07,,181,193,374,48.39572193,0,0,0.982,0.99,0.986,,,,,,,,,,,,,,,,,
X402x419-1m3,2018,Pollen,402,,-1,FALSE,419,,1,m3,R06D07,,216,200,416,51.92307692,0,0,0.987,0.984,0.986,,,,,,,,,,,,,,,,,
X402x421-4m1,2018,Pollen,402,,-1,FALSE,421,,4,m1,R101B03,TRUE,171,257,428,39.95327103,0,0,0.992,0.99,0.991,172,259,5,431,39.90719258,-1,1,-2,2,-3,3,0.046078453,0.046078453,1.00115464,-0.005830904,-0.007751938,-0.006984866
X402x421-5m1,2018,Pollen,402,,-1,FALSE,421,,5,m1,R101B03,TRUE,197,202,399,49.37343358,0,0,0.984,0.99,0.987,205,208,6,413,49.63680387,-8,8,-6,6,-14,14,-0.26337029,0.26337029,0.994694052,-0.039800995,-0.029268293,-0.034482759
X402x421-5m2,2018,Pollen,402,,-1,FALSE,421,,5,m2,R101B03,TRUE,182,177,359,50.69637883,0,0,0.987,0.985,0.986,180,176,6,356,50.56179775,2,2,1,1,3,3,0.134581077,0.134581077,1.002661715,0.011049724,0.005665722,0.008391608
X402x421-5m3,2018,Pollen,402,,-1,FALSE,421,,5,m3,R101B03,TRUE,194,169,363,53.44352617,0,0,0.992,0.982,0.988,207,180,1,387,53.48837209,-13,13,-11,11,-24,24,-0.044845922,0.044845922,0.999161576,-0.064837905,-0.063037249,-0.064
X402x422-1m4,2018,Pollen,402,,-1,FALSE,422,,1,m4,R102H01,TRUE,2,10,12,16.66666667,0,0,0.994,0.996,0.996,1,9,1,10,10,1,1,1,1,2,2,6.666666667,6.666666667,1.666666667,0.666666667,0.105263158,0.181818182
X402x422-2m1,2018,Pollen,402,,-1,FALSE,422,,2,m1,R102H01,TRUE,63,50,113,55.75221239,0,0,0.967,0.958,0.963,62,47,0,109,56.88073394,1,1,3,3,4,4,-1.128521556,1.128521556,0.980159863,0.016,0.06185567,0.036036036
X402x422-2m3,2018,Pollen,402,,-1,FALSE,422,,2,m3,R102H01,,97,138,235,41.27659574,1,0.424,0.979,0.967,0.972,97,142,0,239,40.58577406,0,0,-4,4,-4,4,0.690821686,0.690821686,1.017021277,0,-0.028571429,-0.016877637
X402x422-4m2,2018,Pollen,402,,-1,FALSE,422,,4,m2,R102H01,,185,217,402,46.0199005,0,0,0.986,0.986,0.986,190,224,0,414,45.89371981,-5,5,-7,7,-12,12,0.126180691,0.126180691,1.002749411,-0.026666667,-0.031746032,-0.029411765
X402x423-2m2,2018,Pollen,402,,-1,FALSE,423,,2,m2,R103E04,TRUE,247,258,505,48.91089109,0,0,0.982,0.975,0.978,255,259,0,514,49.61089494,-8,8,-1,1,-9,9,-0.700003853,0.700003853,0.985890118,-0.03187251,-0.003868472,-0.017664377
X402x423-2m3,2018,Pollen,402,,-1,FALSE,423,,2,m3,R103E04,TRUE,307,280,587,52.29982964,1,0.17,0.985,0.983,0.984,318,287,5,605,52.56198347,-11,11,-7,7,-18,18,-0.262153829,0.262153829,0.995012482,-0.0352,-0.024691358,-0.030201342
X402x424-1m1,2018,Pollen,402,,-1,FALSE,424,,1,m1,R105B06,,101,224,325,31.07692308,20,5.797,0.873,0.929,0.91,,,,,,,,,,,,,,,,,
X402x424-1m3,2018,Pollen,402,,-1,FALSE,424,,1,m3,R105B06,,141,129,270,52.22222222,0,0,0.992,0.975,0.984,139,127,2,266,52.2556391,2,2,2,2,4,4,-0.033416876,0.033416876,0.999360512,0.014285714,0.015625,0.014925373
X402x426-1m1,2018,Pollen,402,,-1,FALSE,426,,1,m1,R106F04,,157,146,303,51.81518152,0,0,0.994,0.988,0.991,154,143,1,297,51.85185185,3,3,3,3,6,6,-0.036670334,0.036670334,0.999292786,0.019292605,0.020761246,0.02
X402x426-1m2,2018,Pollen,402,,-1,FALSE,426,,1,m2,R106F04,,200,217,417,47.9616307,0,0,0.991,0.988,0.99,205,223,2,428,47.89719626,-5,5,-6,6,-11,11,0.064434434,0.064434434,1.001345265,-0.024691358,-0.027272727,-0.026035503
X402x426-1m3,2018,Pollen,402,,-1,FALSE,426,,1,m3,R106F04,,214,217,431,49.65197216,2,0.462,0.984,0.978,0.981,224,221,22,445,50.33707865,-10,10,-4,4,-14,14,-0.685106494,0.685106494,0.986389625,-0.0456621,-0.01826484,-0.03196347
X402x427-2m1,2018,Pollen,402,,-1,FALSE,427,,2,m1,R106G12,TRUE,198,198,396,50,0,0,0.981,0.988,0.985,205,207,2,412,49.75728155,-7,7,-9,9,-16,16,0.242718447,0.242718447,1.004878049,-0.034739454,-0.044444444,-0.03960396
X402x427-2m2,2018,Pollen,402,,-1,FALSE,427,,2,m2,R106G12,TRUE,260,274,534,48.68913858,0,0,0.972,0.976,0.974,270,222,6,492,54.87804878,-10,10,52,52,42,42,-6.188910204,6.188910204,0.887224303,-0.037735849,0.209677419,0.081871345
X402x427-2m3,2018,Pollen,402,,-1,FALSE,427,,2,m3,R106G12,TRUE,61,40,101,60.3960396,0,0,0.98,0.993,0.985,56,38,1,94,59.57446809,5,5,2,2,7,7,0.821571519,0.821571519,1.013790665,0.085470085,0.051282051,0.071794872
X402x427-3m1,2018,Pollen,402,,-1,FALSE,427,,3,m1,R106G12,TRUE,230,221,451,50.99778271,0,0,0.971,0.971,0.971,229,183,9,412,55.58252427,1,1,38,38,39,39,-4.584741567,4.584741567,0.917514693,0.004357298,0.188118812,0.090382387
X402x428-3m1,2018,Pollen,402,,-1,FALSE,428,,3,m1,R108A02,,256,298,554,46.20938628,2,0.36,0.97,0.98,0.975,,,,,,,,,,,,,,,,,
X402x429-2m1,2018,Pollen,402,,-1,FALSE,429,,2,m1,R12H07,,155,179,334,46.40718563,1,0.299,0.987,0.977,0.982,156,178,5,334,46.70658683,-1,1,1,1,0,0,-0.299401198,0.299401198,0.993589744,-0.006430868,0.005602241,0
X402x429-2m2,2018,Pollen,402,,-1,FALSE,429,,2,m2,R12H07,,255,232,487,52.3613963,0,0,0.983,0.984,0.983,256,234,9,490,52.24489796,-1,1,-2,2,-3,3,0.116498345,0.116498345,1.002229851,-0.003913894,-0.008583691,-0.006141249
X402x429-2m3,2018,Pollen,402,,-1,FALSE,429,,2,m3,R12H07,,180,193,373,48.25737265,0,0,0.994,0.993,0.993,180,197,3,377,47.74535809,0,0,-4,4,-4,4,0.512014564,0.512014564,1.010723861,0,-0.020512821,-0.010666667
X402x432-1m1,2018,Pollen,402,,-1,FALSE,432,,1,m1,R23D05,TRUE,183,173,356,51.40449438,0,0,0.986,0.989,0.988,188,176,5,364,51.64835165,-5,5,-3,3,-8,8,-0.243857266,0.243857266,0.995278508,-0.026954178,-0.017191977,-0.022222222
X402x432-2m2,2018,Pollen,402,,-1,FALSE,432,,2,m2,R23D05,,179,146,325,55.07692308,0,0,0.993,0.984,0.989,183,149,3,332,55.12048193,-4,4,-3,3,-7,7,-0.043558851,0.043558851,0.999209752,-0.022099448,-0.020338983,-0.02130898
X402x432-2m3,2018,Pollen,402,,-1,FALSE,432,,2,m3,R23D05,,212,209,421,50.35629454,0,0,0.993,0.99,0.991,212,207,3,419,50.59665871,0,0,2,2,2,2,-0.240364174,0.240364174,0.995249406,0,0.009615385,0.004761905
X402x433L-2m2,2018,Pollen,402,,-1,FALSE,433,L,2,m2,R24D03,,167,183,350,47.71428571,2,0.568,0.979,0.972,0.976,167,183,6,350,47.71428571,0,0,0,0,0,0,0,0,1,0,0,0
X402x434-1m1,2018,Pollen,402,,-1,FALSE,434,,1,m1,R26G07,,287,224,511,56.16438356,0,0,0.98,0.958,0.97,294,236,7,530,55.47169811,-7,7,-12,12,-19,19,0.692685448,0.692685448,1.012487187,-0.024096386,-0.052173913,-0.036503362
X402x435L-2m2,2018,Pollen,402,,-1,FALSE,435,L,2,m2,R27E01,,207,176,383,54.04699739,0,0,0.988,0.992,0.99,,,,,,,,,,,,,,,,,
X402x435L-2m3,2018,Pollen,402,,-1,FALSE,435,L,2,m3,R27E01,TRUE,239,278,517,46.22823985,0,0,0.984,0.978,0.981,253,248,12,501,50.499002,-14,14,30,30,16,16,-4.270762151,4.270762151,0.915428781,-0.056910569,0.114068441,0.031434185
X402x437-1m1,2018,Pollen,402,,-1,FALSE,437,,1,m1,R31B01,,98,90,188,52.12765957,1,0.529,0.981,0.962,0.972,92,80,4,172,53.48837209,6,6,10,10,16,16,-1.360712519,1.360712519,0.974560592,0.063157895,0.117647059,0.088888889
X402x437-1m2,2018,Pollen,402,,-1,FALSE,437,,1,m2,R31B01,,183,203,386,47.40932642,0,0,0.987,0.994,0.991,185,209,5,394,46.95431472,-2,2,-6,6,-8,8,0.455011704,0.455011704,1.00969052,-0.010869565,-0.029126214,-0.020512821
X402x437-1m3,2018,Pollen,402,,-1,FALSE,437,,1,m3,R31B01,,85,90,175,48.57142857,0,0,0.983,0.976,0.979,80,85,1,165,48.48484848,5,5,5,5,10,10,0.086580087,0.086580087,1.001785714,0.060606061,0.057142857,0.058823529
X402x438-2m3,2018,Pollen,402,,-1,FALSE,438,,2,m3,R31B05,,218,207,425,51.29411765,0,0,0.994,0.989,0.992,218,216,1,434,50.23041475,0,0,-9,9,-9,9,1.063702901,1.063702901,1.021176471,0,-0.042553191,-0.020954598
X402x439-1m2,2018,Pollen,402,,-1,FALSE,439,,1,m2,R31H05,,193,156,349,55.3008596,2,0.57,0.989,0.986,0.988,198,166,5,364,54.3956044,-5,5,-10,10,-15,15,0.905255203,0.905255203,1.016642065,-0.025575448,-0.062111801,-0.042075736
X402x439-1m3,2018,Pollen,402,,-1,FALSE,439,,1,m3,R31H05,,156,167,323,48.29721362,0,0,0.992,0.98,0.986,153,167,5,320,47.8125,3,3,0,0,3,3,0.484713622,0.484713622,1.010137801,0.019417476,0,0.00933126
X402x439-4m1,2018,Pollen,402,,-1,FALSE,439,,4,m1,R31H05,TRUE,168,178,346,48.55491329,0,0,0.989,0.987,0.988,168,185,2,353,47.59206799,0,0,-7,7,-7,7,0.962845306,0.962845306,1.020231214,0,-0.038567493,-0.020028612
X402x440-1m1,2018,Pollen,402,,-1,FALSE,440,,1,m1,R33F03,TRUE,201,247,448,44.86607143,0,0,0.981,0.961,0.97,205,246,5,451,45.45454545,-4,4,1,1,-3,3,-0.588474026,0.588474026,0.987053571,-0.019704433,0.004056795,-0.006674082
X402x440-1m3,2018,Pollen,402,,-1,FALSE,440,,1,m3,R33F03,,166,205,371,44.74393531,0,0,0.988,0.984,0.986,,,,,,,,,,,,,,,,,
X402x441-2m1,2018,Pollen,402,,-1,FALSE,441,,2,m1,R35A03,,262,255,517,50.67698259,5,0.958,0.976,0.976,0.976,,,,,,,,,,,,,,,,,
X402x441-2m2,2018,Pollen,402,,-1,FALSE,441,,2,m2,R35A03,,233,219,452,51.54867257,0,0,0.985,0.987,0.986,,,,,,,,,,,,,,,,,
X402x441-2m3,2018,Pollen,402,,-1,FALSE,441,,2,m3,R35A03,,278,246,524,53.05343511,1,0.19,0.944,0.933,0.939,,,,,,,,,,,,,,,,,
X402x445-2m2,2018,Pollen,402,,-1,FALSE,445,,2,m2,R41F01,,212,237,449,47.21603563,1,0.222,0.964,0.981,0.973,214,245,2,459,46.62309368,-2,2,-8,8,-10,10,0.592941953,0.592941953,1.012717774,-0.009389671,-0.033195021,-0.022026432
X402x445-2m3,2018,Pollen,402,,-1,FALSE,445,,2,m3,R41F01,,251,266,517,48.54932302,0,0,0.975,0.985,0.98,261,271,5,532,49.06015038,-10,10,-5,5,-15,15,-0.510827359,0.510827359,0.989587734,-0.0390625,-0.018621974,-0.028598665
X402x447-1m1,2018,Pollen,402,,-1,FALSE,447,,1,m1,R46C04,,229,238,467,49.03640257,0,0,0.994,0.994,0.994,,,,,,,,,,,,,,,,,
X402x447-3m1,2018,Pollen,402,,-1,FALSE,447,,3,m1,R46C04,,284,284,568,50,0,0,0.976,0.993,0.985,,,,,,,,,,,,,,,,,
X402x447-3m2,2018,Pollen,402,,-1,FALSE,447,,3,m2,R46C04,,262,230,492,53.25203252,1,0.203,0.984,0.984,0.984,,,,,,,,,,,,,,,,,
X402x447-3m3,2018,Pollen,402,,-1,FALSE,447,,3,m3,R46C04,,165,160,325,50.76923077,1,0.307,0.984,0.986,0.985,,,,,,,,,,,,,,,,,
X402x447-4m1,2018,Pollen,402,,-1,FALSE,447,,4,m1,R46C04,,279,263,542,51.47601476,1,0.184,0.981,0.981,0.981,,,,,,,,,,,,,,,,,
X402x449A-1m1,2018,Pollen,402,,-1,FALSE,449,A,1,m1,R52B09,,154,173,327,47.09480122,0,0,0.99,0.983,0.986,,,,,,,,,,,,,,,,,
X402x449A-1m2,2018,Pollen,402,,-1,FALSE,449,A,1,m2,R52B09,,160,142,302,52.98013245,2,0.658,0.986,0.982,0.984,,,,,,,,,,,,,,,,,
X402x449A-1m3,2018,Pollen,402,,-1,FALSE,449,A,1,m3,R52B09,,75,84,159,47.16981132,1,0.625,0.979,0.962,0.97,,,,,,,,,,,,,,,,,
X402x449A-1m4,2018,Pollen,402,,-1,FALSE,449,A,1,m4,R52B09,,114,127,241,47.30290456,0,0,0.977,0.962,0.969,,,,,,,,,,,,,,,,,
X402x450-1m1,2018,Pollen,402,,-1,FALSE,450,,1,m1,R52E07,,169,230,399,42.35588972,0,0,0.992,0.974,0.982,174,232,0,406,42.85714286,-5,5,-2,2,-7,7,-0.501253133,0.501253133,0.988304094,-0.029154519,-0.008658009,-0.017391304
X402x450-2m1,2018,Pollen,402,,-1,FALSE,450,,2,m1,R52E07,,235,257,492,47.76422764,3,0.606,0.979,0.976,0.978,248,253,13,501,49.500998,-13,13,4,4,-9,9,-1.736770362,1.736770362,0.964914437,-0.053830228,0.015686275,-0.018126888
X402x450-2m2,2018,Pollen,402,,-1,FALSE,450,,2,m2,R52E07,,199,203,402,49.50248756,0,0,0.991,0.978,0.984,201,208,0,409,49.14425428,-2,2,-5,5,-7,7,0.358233283,0.358233283,1.007289424,-0.01,-0.0243309,-0.017262639
X402x450-2m3,2018,Pollen,402,,-1,FALSE,450,,2,m3,R52E07,,186,221,407,45.7002457,0,0,0.984,0.973,0.978,187,217,4,404,46.28712871,-1,1,4,4,3,3,-0.586883013,0.586883013,0.987320816,-0.00536193,0.01826484,0.007398274
X402x451A-1m1,2018,Pollen,402,,-1,FALSE,451,A,1,m1,R53C03,,220,194,414,53.14009662,0,0,0.99,0.983,0.986,,,,,,,,,,,,,,,,,
X402x451A-4m1,2018,Pollen,402,,-1,FALSE,451,A,4,m1,R53C03,,207,210,417,49.64028777,0,0,0.982,0.986,0.984,,,,,,,,,,,,,,,,,
X402x451A-4m2,2018,Pollen,402,,-1,FALSE,451,A,4,m2,R53C03,,230,216,446,51.56950673,0,0,0.993,0.992,0.992,,,,,,,,,,,,,,,,,
X402x451A-5m1,2018,Pollen,402,,-1,FALSE,451,A,5,m1,R53C03,,186,177,363,51.23966942,0,0,0.982,0.984,0.983,186,174,2,360,51.66666667,0,0,3,3,3,3,-0.426997245,0.426997245,0.991735537,0,0.017094017,0.008298755
X402x451A-5m2,2018,Pollen,402,,-1,FALSE,451,A,5,m2,R53C03,,234,256,490,47.75510204,1,0.204,0.981,0.985,0.983,,,,,,,,,,,,,,,,,
X402x454-3m1,2018,Pollen,402,,-1,FALSE,454,,3,m1,R60D10,,154,161,315,48.88888889,0,0,0.984,0.992,0.988,,,,,,,,,,,,,,,,,
X402x454-3m2,2018,Pollen,402,,-1,FALSE,454,,3,m2,R60D10,,268,280,548,48.90510949,2,0.364,0.978,0.978,0.978,,,,,,,,,,,,,,,,,
X402x454-3m3,2018,Pollen,402,,-1,FALSE,454,,3,m3,R60D10,,305,285,590,51.69491525,1,0.169,0.975,0.975,0.975,,,,,,,,,,,,,,,,,
X402x456-2m1,2018,Pollen,402,,-1,FALSE,456,,2,m1,R63F09,,311,303,614,50.6514658,2,0.325,0.959,0.974,0.967,,,,,,,,,,,,,,,,,
X402x456-2m2,2018,Pollen,402,,-1,FALSE,456,,2,m2,R63F09,,224,249,473,47.35729387,1,0.211,0.971,0.986,0.979,,,,,,,,,,,,,,,,,
X402x456-2m3,2018,Pollen,402,,-1,FALSE,456,,2,m3,R63F09,,76,77,153,49.67320261,0,0,0.969,0.937,0.953,,,,,,,,,,,,,,,,,
X402x456L-1m1,2018,Pollen,402,,-1,FALSE,456,L,1,m1,R63F09,,281,291,572,49.12587413,1,0.175,0.977,0.977,0.977,,,,,,,,,,,,,,,,,
X402x456L-3m1,2018,Pollen,402,,-1,FALSE,456,L,3,m1,R63F09,,137,141,278,49.28057554,0,0,0.993,0.985,0.989,,,,,,,,,,,,,,,,,
X402x457-1m3,2018,Pollen,402,,-1,FALSE,457,,1,m3,R65A10,,230,230,460,50,0,0,0.991,0.989,0.99,,,,,,,,,,,,,,,,,
X402x457-1m4,2018,Pollen,402,,-1,FALSE,457,,1,m4,R65A10,,227,221,448,50.66964286,0,0,0.982,0.99,0.986,,,,,,,,,,,,,,,,,
X402x458-1m1,2018,Pollen,402,,-1,FALSE,458,,1,m1,R65E02,,239,246,485,49.27835052,1,0.206,0.988,0.984,0.986,,,,,,,,,,,,,,,,,
X402x458-1m2,2018,Pollen,402,,-1,FALSE,458,,1,m2,R65E02,,204,230,434,47.00460829,0,0,0.994,0.991,0.992,,,,,,,,,,,,,,,,,
X402x458-1m3,2018,Pollen,402,,-1,FALSE,458,,1,m3,R65E02,,143,163,306,46.73202614,0,0,0.992,0.987,0.989,,,,,,,,,,,,,,,,,
X402x458-2-3m1,2018,Pollen,402,,-1,FALSE,458,,2,m1,R65E02,,180,186,366,49.18032787,0,0,0.992,0.979,0.986,,,,,,,,,,,,,,,,,
X402x458-2-3m3,2018,Pollen,402,,-1,FALSE,458,,2,m3,R65E02,TRUE,70,57,127,55.11811024,1,0.781,0.984,0.975,0.98,,,,,,,,,,,,,,,,,
X402x459-3m1,2018,Pollen,402,,-1,FALSE,459,,3,m1,R67C09,,218,330,548,39.7810219,1,0.182,0.964,0.972,0.969,,,,,,,,,,,,,,,,,
X402x459-3m3,2018,Pollen,402,,-1,FALSE,459,,3,m3,R67C09,,149,192,341,43.69501466,0,0,0.988,0.985,0.986,,,,,,,,,,,,,,,,,
X402x459-3m3_vertical,2018,Pollen,402,,-1,FALSE,459,,3,m3,R67C09,,152,166,318,47.79874214,0,0,0.962,0.933,0.947,,,,,,,,,,,,,,,,,
X402x460-2m1,2018,Pollen,402,,-1,FALSE,460,,2,m1,R67H12,,174,185,359,48.46796657,0,0,0.995,0.995,0.995,175,189,0,364,48.07692308,-1,1,-4,4,-5,5,0.391043497,0.391043497,1.008133705,-0.005730659,-0.021390374,-0.013831259
X402x462A-1m1,2018,Pollen,402,,-1,FALSE,462,A,1,m1,R72D11,,155,198,353,43.90934844,0,0,0.993,0.99,0.992,,,,,,,,,,,,,,,,,
X402x462A-3m3,2018,Pollen,402,,-1,FALSE,462,A,3,m3,R72D11,,293,297,590,49.66101695,1,0.169,0.969,0.967,0.968,305,306,3,611,49.91816694,-12,12,-9,9,-21,21,-0.25714999,0.25714999,0.994848569,-0.040133779,-0.029850746,-0.034970858
X402x462A-3m4,2018,Pollen,402,,-1,FALSE,462,A,3,m4,R72D11,,211,196,407,51.84275184,1,0.245,0.984,0.979,0.982,214,193,2,407,52.57985258,-3,3,3,3,0,0,-0.737100737,0.737100737,0.985981308,-0.014117647,0.015424165,0
X402x463A-1m1,2018,Pollen,402,,-1,FALSE,463,A,1,m1,R72F03,,186,187,373,49.86595174,0,0,0.992,0.992,0.992,,,,,,,,,,,,,,,,,
X402x463A-1m2,2018,Pollen,402,,-1,FALSE,463,A,1,m2,R72F03,,304,255,559,54.38282648,0,0,0.973,0.986,0.979,,,,,,,,,,,,,,,,,
X402x463A-1m3,2018,Pollen,402,,-1,FALSE,463,A,1,m3,R72F03,,199,195,394,50.50761421,2,0.505,0.977,0.981,0.979,,,,,,,,,,,,,,,,,
X402x463A-3m1,2018,Pollen,402,,-1,FALSE,463,A,3,m1,R72F03,,302,260,562,53.7366548,0,0,0.979,0.987,0.983,,,,,,,,,,,,,,,,,
X402x466-5m1,2018,Pollen,402,,-1,FALSE,466,,5,m1,R77F09,,206,211,417,49.40047962,0,0,0.99,0.985,0.988,209,216,1,425,49.17647059,-3,3,-5,5,-8,8,0.224009028,0.224009028,1.004555208,-0.014457831,-0.023419204,-0.019002375
X402x466-5m2,2018,Pollen,402,,-1,FALSE,466,,5,m2,R77F09,,251,315,566,44.34628975,2,0.352,0.975,0.972,0.973,278,326,12,604,46.02649007,-27,27,-11,11,-38,38,-1.680200314,1.680200314,0.963494928,-0.102079395,-0.034321373,-0.064957265
X402x466-5m3,2018,Pollen,402,,-1,FALSE,466,,5,m3,R77F09,,189,195,384,49.21875,0,0,0.993,0.992,0.992,194,202,2,396,48.98989899,-5,5,-7,7,-12,12,0.22885101,0.22885101,1.004671392,-0.026109661,-0.035264484,-0.030769231
X402x468A-2m1,2018,Pollen,402,,-1,FALSE,468,A,2,m1,R81E02,,200,182,382,52.35602094,5,1.292,0.96,0.966,0.963,,,,,,,,,,,,,,,,,
X402x468A-2m2,2018,Pollen,402,,-1,FALSE,468,A,2,m2,R81E02,,150,180,330,45.45454545,1,0.302,0.99,0.982,0.986,,,,,,,,,,,,,,,,,
X402x468A-2m3,2018,Pollen,402,,-1,FALSE,468,A,2,m3,R81E02,,145,170,315,46.03174603,1,0.316,0.982,0.983,0.983,,,,,,,,,,,,,,,,,
