EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
Y2x26-5,2019,Pollen,2,,-1,FALSE,26,,5,,R01G01,,222,170,392,56.63265306,0,0,0.994,0.992,0.993,,,,,,,,,,,,,,,,,
Y2x268-1,2019,Pollen,2,,-1,FALSE,268,,1,,R96C12,,189,140,329,57.44680851,17,4.913,0.956,0.916,0.939,177,164,2,341,51.90615836,12,12,-24,24,-12,12,5.540650153,5.540650153,1.106743599,0.06557377,-0.157894737,-0.035820896
Y2x269-3,2019,Pollen,2,,-1,FALSE,269,,3,,R92A10,,221,185,406,54.43349754,11,2.638,0.962,0.952,0.957,218,204,5,422,51.65876777,3,3,-19,19,-16,16,2.774729764,2.774729764,1.053712659,0.013667426,-0.097686375,-0.038647343
Y2x27-1,2019,Pollen,2,,-1,FALSE,27,,1,,R63C12,TRUE,259,287,546,47.43589744,4,0.727,0.979,0.971,0.975,268,302,1,570,47.01754386,-9,9,-15,15,-24,24,0.418353576,0.418353576,1.008897819,-0.034155598,-0.050933786,-0.043010753
Y2x27-3,2019,Pollen,2,,-1,FALSE,27,,3,,R63C12,TRUE,140,148,288,48.61111111,1,0.346,0.986,0.984,0.985,134,147,3,281,47.68683274,6,6,1,1,7,7,0.924278371,0.924278371,1.019382255,0.04379562,0.006779661,0.024604569
Y2x27-4,2019,Pollen,2,,-1,FALSE,27,,4,,R63C12,TRUE,207,196,403,51.36476427,0,0,0.993,0.993,0.993,204,196,5,400,51,3,3,0,0,3,3,0.364764268,0.364764268,1.007152241,0.01459854,0,0.00747198
Y2x270-3_m2,2019,Pollen,2,,-1,FALSE,270,,3,m2,R102H01,,48,63,111,43.24324324,18,13.953,0.841,0.797,0.817,68,45,1,113,60.17699115,-20,20,18,18,-2,2,-16.93374791,16.93374791,0.718600954,-0.344827586,0.333333333,-0.017857143
Y2x270-3m4,2019,Pollen,2,,-1,FALSE,270,,3,m4,R102H01,,124,98,222,55.85585586,3,1.333,0.965,0.919,0.945,,,,,,,,,,,,,,,,,
Y2x271-2m1,2019,Pollen,2,,-1,FALSE,271,,2,m1,R49F11,,291,224,515,56.50485437,42,7.54,0.892,0.873,0.883,278,305,10,583,47.68439108,13,13,-81,81,-68,68,8.820463288,8.820463288,1.184975903,0.0456942,-0.306238185,-0.123861566
Y2x271-2m3,2019,Pollen,2,,-1,FALSE,271,,2,m3,R49F11,,194,191,385,50.38961039,10,2.532,0.962,0.953,0.958,189,206,5,395,47.84810127,5,5,-15,15,-10,10,2.541509124,2.541509124,1.053116196,0.026109661,-0.075566751,-0.025641026
Y2x274-1m1,2019,Pollen,2,,-1,FALSE,274,,1,m1,R04A02,,220,137,357,61.62464986,32,8.226,0.918,0.858,0.894,194,204,0,398,48.74371859,26,26,-67,67,-41,41,12.88093127,12.88093127,1.264258281,0.125603865,-0.392961877,-0.108609272
Y2x274-1m2,2019,Pollen,2,,-1,FALSE,274,,1,m2,R04A02,,95,94,189,50.26455026,16,7.805,0.901,0.883,0.892,86,104,2,190,45.26315789,9,9,-10,10,-1,1,5.00139237,5.00139237,1.110495878,0.099447514,-0.101010101,-0.005277045
Y2x274-1m3,2019,Pollen,2,,-1,FALSE,274,,1,m3,R04A02,,12,19,31,38.70967742,10,24.39,0.856,0.673,0.752,12,14,2,26,46.15384615,0,0,5,5,5,5,-7.444168734,7.444168734,0.838709677,0,0.303030303,0.175438596
Y2x274-2m1,2019,Pollen,2,,-1,FALSE,274,,2,m1,R04A02,,171,239,410,41.70731707,12,2.844,0.946,0.945,0.946,174,269,5,443,39.27765237,-3,3,-30,30,-33,33,2.429664703,2.429664703,1.061858705,-0.017391304,-0.118110236,-0.077373974
Y2x274-2m2,2019,Pollen,2,,-1,FALSE,274,,2,m2,R04A02,,150,167,317,47.31861199,11,3.354,0.947,0.945,0.946,150,183,0,333,45.04504505,0,0,-16,16,-16,16,2.273566942,2.273566942,1.050473186,0,-0.091428571,-0.049230769
Y2x274-2m6,2019,Pollen,2,,-1,FALSE,274,,2,m6,R04A02,,62,44,106,58.49056604,5,4.505,0.893,0.927,0.907,47,48,3,95,49.47368421,15,15,-4,4,11,11,9.016881827,9.016881827,1.182256122,0.275229358,-0.086956522,0.109452736
Y2x274-4m1,2019,Pollen,2,,-1,FALSE,274,,4,m1,R04A02,,225,211,436,51.60550459,34,7.234,0.902,0.879,0.891,204,286,4,490,41.63265306,21,21,-75,75,-54,54,9.972851526,9.972851526,1.239543983,0.097902098,-0.301810865,-0.11663067
Y2x274-4m2,2019,Pollen,2,,-1,FALSE,274,,4,m2,R04A02,,111,148,259,42.85714286,2,0.766,0.975,0.98,0.978,,,,,,,,,,,,,,,,,
Y2x274-5m2,2019,Pollen,2,,-1,FALSE,274,,5,m2,R04A02,,184,209,393,46.81933842,5,1.256,0.973,0.97,0.971,,,,,,,,,,,,,,,,,
Y2x282A-6,2019,Pollen,2,,-1,FALSE,282,A,6,,R67C09,,139,172,311,44.69453376,18,5.471,0.917,0.927,0.923,135,194,2,329,41.03343465,4,4,-22,22,-18,18,3.661099112,3.661099112,1.089222341,0.02919708,-0.120218579,-0.05625
Y2x283A-2,2019,Pollen,2,,-1,FALSE,283,A,2,,R174H06,,461,0,461,100,0,0,0.983,nan,0.983,,,,,,,,,,,,,,,,,
Y2x283B-3,2019,Pollen,2,,-1,FALSE,283,B,3,,R174H06,,122,120,242,50.41322314,3,1.224,0.976,0.981,0.978,,,,,,,,,,,,,,,,,
Y2x283B-4,2019,Pollen,2,,-1,FALSE,283,B,4,,R174H06,,247,252,499,49.498998,3,0.598,0.98,0.963,0.971,,,,,,,,,,,,,,,,,
Y2x284A-4m1,2019,Pollen,2,,-1,FALSE,284,A,4,m1,R84A12,,229,3,232,98.70689655,1,0.429,0.969,0.635,0.964,,,,,,,,,,,,,,,,,
Y2x284A-4m2,2019,Pollen,2,,-1,FALSE,284,A,4,m2,R84A12,,204,2,206,99.02912621,0,0,0.99,0.776,0.988,,,,,,,,,,,,,,,,,
Y2x284B-1m2,2019,Pollen,2,,-1,FALSE,284,B,1,m2,R84A12,,66,250,316,20.88607595,2,0.629,0.971,0.977,0.976,,,,,,,,,,,,,,,,,
Y2x284B-1m3,2019,Pollen,2,,-1,FALSE,284,B,1,m3,R84A12,,59,135,194,30.41237113,2,1.02,0.958,0.96,0.959,,,,,,,,,,,,,,,,,
Y2x284B-1m5,2019,Pollen,2,,-1,FALSE,284,B,1,m5,R84A12,,61,87,148,41.21621622,15,9.202,0.844,0.897,0.875,51,99,1,150,34,10,10,-12,12,-2,2,7.216216216,7.216216216,1.212241653,0.178571429,-0.129032258,-0.013422819
Y2x286A-8m1,2019,Pollen,2,,-1,FALSE,286,A,8,m1,R84A12,,127,271,398,31.90954774,5,1.241,0.966,0.977,0.973,,,,,,,,,,,,,,,,,
Y2x286A-8m2,2019,Pollen,2,,-1,FALSE,286,A,8,m2,R84A12,,52,115,167,31.13772455,9,5.114,0.859,0.894,0.883,43,115,2,158,27.21518987,9,9,0,0,9,9,3.922534677,3.922534677,1.144130344,0.189473684,0,0.055384615
Y2x286A-8m3,2019,Pollen,2,,-1,FALSE,286,A,8,m3,R84A12,,71,140,211,33.6492891,15,6.637,0.869,0.915,0.899,58,160,0,218,26.60550459,13,13,-20,20,-7,7,7.043784512,7.043784512,1.264749142,0.201550388,-0.133333333,-0.032634033
Y2x287A-2m1,2019,Pollen,2,,-1,FALSE,287,A,2,m1,R82A03,,151,244,395,38.2278481,26,6.176,0.903,0.924,0.916,150,276,2,426,35.21126761,1,1,-32,32,-31,31,3.016580496,3.016580496,1.085670886,0.006644518,-0.123076923,-0.075517661
Y2x287A-5m3,2019,Pollen,2,,-1,FALSE,287,A,5,m3,R82A03,,107,155,262,40.83969466,13,4.727,0.913,0.932,0.924,102,171,1,273,37.36263736,5,5,-16,16,-11,11,3.477057294,3.477057294,1.093062416,0.04784689,-0.098159509,-0.041121495
Y2x287A-5m4,2019,Pollen,2,,-1,FALSE,287,A,5,m4,R82A03,,150,127,277,54.15162455,40,12.618,0.872,0.85,0.862,132,182,0,314,42.03821656,18,18,-55,55,-37,37,12.11340799,12.11340799,1.288152281,0.127659574,-0.355987055,-0.125211506
Y2x287A-6m2,2019,Pollen,2,,-1,FALSE,287,A,6,m2,R82A03,,83,102,185,44.86486486,9,4.639,0.915,0.949,0.934,76,108,1,184,41.30434783,7,7,-6,6,1,1,3.560517039,3.560517039,1.086201991,0.088050314,-0.057142857,0.005420054
Y2x287A-6m3,2019,Pollen,2,,-1,FALSE,287,A,6,m3,R82A03,,172,80,252,68.25396825,27,9.677,0.903,0.806,0.869,110,159,0,269,40.89219331,62,62,-79,79,-17,17,27.36177495,27.36177495,1.669119769,0.439716312,-0.661087866,-0.065259117
Y2x291A-3m1,2019,Pollen,2,,-1,FALSE,291,A,3,m1,R71A11,,31,263,294,10.54421769,37,11.178,0.646,0.892,0.847,,,,,,,,,,,,,,,,,
Y2x291A-3m3,2019,Pollen,2,,-1,FALSE,291,A,3,m3,R71A11,,9,150,159,5.660377358,24,13.115,0.522,0.887,0.829,,,,,,,,,,,,,,,,,
Y2x292A-1m1,2019,Pollen,2,,-1,FALSE,292,A,1,m1,R71A11,,118,65,183,64.48087432,36,16.438,0.847,0.818,0.835,,,,,,,,,,,,,,,,,
Y2x292A-1m3,2019,Pollen,2,,-1,FALSE,292,A,1,m3,R71A11,,34,79,113,30.08849558,16,12.403,0.8,0.85,0.833,,,,,,,,,,,,,,,,,
Y2x292A-1m4,2019,Pollen,2,,-1,FALSE,292,A,1,m4,R71A11,,84,63,147,57.14285714,13,8.125,0.91,0.843,0.881,,,,,,,,,,,,,,,,,
Y2x292A-3m1,2019,Pollen,2,,-1,FALSE,292,A,3,m1,R71A11,,43,77,120,35.83333333,18,13.043,0.822,0.866,0.849,,,,,,,,,,,,,,,,,
Y2x292A-3m2,2019,Pollen,2,,-1,FALSE,292,A,3,m2,R71A11,,45,86,131,34.35114504,15,10.274,0.878,0.853,0.863,,,,,,,,,,,,,,,,,
Y2x32-1,2019,Pollen,2,,-1,FALSE,32,,1,,R27E01,TRUE,245,250,495,49.49494949,0,0,0.989,0.988,0.989,,,,,,,,,,,,,,,,,
Y2x32-2,2019,Pollen,2,,-1,FALSE,32,,2,,R27E01,TRUE,160,149,309,51.77993528,0,0,0.989,0.989,0.989,,,,,,,,,,,,,,,,,
Y2x32-3,2019,Pollen,2,,-1,FALSE,32,,3,,R27E01,TRUE,137,156,293,46.75767918,0,0,0.99,0.993,0.991,,,,,,,,,,,,,,,,,
Y2x32-4,2019,Pollen,2,,-1,FALSE,32,,4,,R27E01,,105,91,196,53.57142857,4,2,0.967,0.959,0.963,,,,,,,,,,,,,,,,,
Y2x32-5,2019,Pollen,2,,-1,FALSE,32,,5,,R27E01,TRUE,135,159,294,45.91836735,1,0.339,0.987,0.984,0.985,,,,,,,,,,,,,,,,,
Y2x32-6,2019,Pollen,2,,-1,FALSE,32,,6,,R27E01,TRUE,153,143,296,51.68918919,0,0,0.985,0.979,0.982,,,,,,,,,,,,,,,,,
Y2x33-1,2019,Pollen,2,,-1,FALSE,33,,1,,R27E01,TRUE,196,157,353,55.52407932,1,0.282,0.989,0.984,0.987,,,,,,,,,,,,,,,,,
Y2x34-1,2019,Pollen,2,,-1,FALSE,34,,1,,R101B03,TRUE,155,176,331,46.82779456,0,0,0.994,0.988,0.991,,,,,,,,,,,,,,,,,
Y2x34-2,2019,Pollen,2,,-1,FALSE,34,,2,,R101B03,TRUE,189,182,371,50.94339623,0,0,0.991,0.993,0.992,,,,,,,,,,,,,,,,,
Y2x34-3,2019,Pollen,2,,-1,FALSE,34,,3,,R101B03,,166,198,364,45.6043956,0,0,0.996,0.991,0.993,,,,,,,,,,,,,,,,,
Y2x34-6,2019,Pollen,2,,-1,FALSE,34,,6,,R101B03,,175,178,353,49.57507082,0,0,0.993,0.995,0.994,,,,,,,,,,,,,,,,,
Y2x35-1,2019,Pollen,2,,-1,FALSE,35,,1,,R81G05,,232,219,451,51.44124169,5,1.096,0.979,0.974,0.977,,,,,,,,,,,,,,,,,
Y2x35-2,2019,Pollen,2,,-1,FALSE,35,,2,,R81G05,TRUE,244,216,460,53.04347826,0,0,0.988,0.986,0.987,,,,,,,,,,,,,,,,,
Y2x35-3,2019,Pollen,2,,-1,FALSE,35,,3,,R81G05,,248,232,480,51.66666667,0,0,0.995,0.991,0.993,,,,,,,,,,,,,,,,,
Y2x35-4,2019,Pollen,2,,-1,FALSE,35,,4,,R81G05,TRUE,129,150,279,46.23655914,0,0,0.981,0.978,0.98,,,,,,,,,,,,,,,,,
Y2x36-1,2019,Pollen,2,,-1,FALSE,36,,1,,R92A10,,219,205,424,51.6509434,0,0,0.992,0.979,0.986,226,213,5,439,51.48063781,-7,7,-8,8,-15,15,0.170305583,0.170305583,1.003308148,-0.031460674,-0.038277512,-0.034762457
Y2x36-2,2019,Pollen,2,,-1,FALSE,36,,2,,R92A10,,166,205,371,44.74393531,0,0,0.99,0.974,0.981,166,210,0,376,44.14893617,0,0,-5,5,-5,5,0.59499914,0.59499914,1.013477089,0,-0.024096386,-0.013386881
Y2x36-3,2019,Pollen,2,,-1,FALSE,36,,3,,R92A10,,275,223,498,55.22088353,21,4.046,0.942,0.928,0.936,278,270,0,548,50.72992701,-3,3,-47,47,-50,50,4.490956527,4.490956527,1.088526769,-0.01084991,-0.190669371,-0.095602294
Y2x36-4,2019,Pollen,2,,-1,FALSE,36,,4,,R92A10,,233,182,415,56.14457831,0,0,0.99,0.986,0.988,236,191,1,427,55.26932084,-3,3,-9,9,-12,12,0.87525747,0.87525747,1.015836226,-0.012793177,-0.048257373,-0.028503563
Y2x37-1,2019,Pollen,2,,-1,FALSE,37,,1,,R106F04,,134,152,286,46.85314685,0,0,0.991,0.991,0.991,132,148,2,280,47.14285714,2,2,4,4,6,6,-0.28971029,0.28971029,0.99385463,0.015037594,0.026666667,0.021201413
Y2x37-3,2019,Pollen,2,,-1,FALSE,37,,3,,R106F04,,170,168,338,50.29585799,7,2.029,0.953,0.948,0.951,162,185,7,347,46.68587896,8,8,-17,17,-9,9,3.609979026,3.609979026,1.077324859,0.048192771,-0.09631728,-0.026277372
Y2x37-4,2019,Pollen,2,,-1,FALSE,37,,4,,R106F04,,223,206,429,51.98135198,0,0,0.991,0.982,0.986,229,214,5,443,51.69300226,-6,6,-8,8,-14,14,0.288349724,0.288349724,1.005578119,-0.026548673,-0.038095238,-0.032110092
Y2x37-5,2019,Pollen,2,,-1,FALSE,37,,5,,R106F04,,186,191,377,49.33687003,14,3.581,0.943,0.934,0.939,178,224,4,402,44.27860697,8,8,-33,33,-25,25,5.058263061,5.058263061,1.114237177,0.043956044,-0.159036145,-0.064184852
Y2x377-15,2019,Pollen,2,,-1,FALSE,377,,15,,R82A03,,184,174,358,51.39664804,14,3.763,0.953,0.934,0.944,180,196,9,376,47.87234043,4,4,-22,22,-18,18,3.524307619,3.524307619,1.07361887,0.021978022,-0.118918919,-0.049046322
Y2x377-19,2019,Pollen,2,,-1,FALSE,377,,19,,R82A03,,177,215,392,45.15306122,11,2.73,0.955,0.943,0.949,177,241,1,418,42.34449761,0,0,-26,26,-26,26,2.808563617,2.808563617,1.066326531,0,-0.114035088,-0.064197531
Y2x377-22,2019,Pollen,2,,-1,FALSE,377,,22,,R82A03,,203,81,284,71.47887324,23,7.492,0.926,0.838,0.898,178,126,9,304,58.55263158,25,25,-45,45,-20,20,12.92624166,12.92624166,1.220762779,0.131233596,-0.434782609,-0.068027211
Y2x377-23,2019,Pollen,2,,-1,FALSE,377,,23,,R82A03,,201,182,383,52.48041775,24,5.897,0.932,0.9,0.917,190,223,2,413,46.00484262,11,11,-41,41,-30,30,6.47557514,6.47557514,1.140758554,0.056265985,-0.202469136,-0.075376884
Y2x377-3,2019,Pollen,2,,-1,FALSE,377,,3,,R82A03,,114,205,319,35.73667712,24,6.997,0.892,0.913,0.905,105,243,3,348,30.17241379,9,9,-38,38,-29,29,5.564263323,5.564263323,1.184415584,0.082191781,-0.169642857,-0.086956522
Y2x378-11,2019,Pollen,2,,-1,FALSE,378,,11,,R82A03,,212,138,350,60.57142857,65,15.663,0.837,0.775,0.811,105,321,2,426,24.64788732,107,107,-183,183,-76,76,35.92354125,35.92354125,2.457469388,0.675078864,-0.797385621,-0.195876289
Y2x378-2,2019,Pollen,2,,-1,FALSE,378,,2,,R82A03,,215,124,339,63.42182891,59,14.824,0.856,0.781,0.826,162,241,6,403,40.19851117,53,53,-117,117,-64,64,23.22331774,23.22331774,1.577715867,0.281167109,-0.64109589,-0.172506739
Y2x378-3,2019,Pollen,2,,-1,FALSE,378,,3,,R82A03,,163,127,290,56.20689655,11,3.654,0.957,0.932,0.946,150,147,4,297,50.50505051,13,13,-20,20,-7,7,5.701846047,5.701846047,1.112896552,0.083067093,-0.145985401,-0.023850085
Y2x379-19,2019,Pollen,2,,-1,FALSE,379,,19,,R82A03,,220,170,390,56.41025641,19,4.645,0.942,0.93,0.937,195,201,10,396,49.24242424,25,25,-31,31,-6,6,7.167832168,7.167832168,1.14556213,0.120481928,-0.167115903,-0.015267176
Y2x38-1,2019,Pollen,2,,-1,FALSE,38,,1,,R04G10,,218,243,461,47.28850325,0,0,0.992,0.981,0.986,225,248,1,473,47.56871036,-7,7,-5,5,-12,12,-0.280207106,0.280207106,0.994109424,-0.031602709,-0.020366599,-0.025695931
Y2x38-2,2019,Pollen,2,,-1,FALSE,38,,2,,R04G10,,204,207,411,49.6350365,0,0,0.987,0.975,0.981,212,222,12,434,48.84792627,-8,8,-15,15,-23,23,0.787110229,0.787110229,1.016113483,-0.038461538,-0.06993007,-0.05443787
Y2x38-3,2019,Pollen,2,,-1,FALSE,38,,3,,R04G10,,89,60,149,59.73154362,0,0,0.965,0.97,0.967,82,54,2,136,60.29411765,7,7,6,6,13,13,-0.562574023,0.562574023,0.990669504,0.081871345,0.105263158,0.09122807
Y2x38-5,2019,Pollen,2,,-1,FALSE,38,,5,,R04G10,,164,157,321,51.09034268,0,0,0.987,0.977,0.982,163,158,1,321,50.7788162,1,1,-1,1,0,0,0.31152648,0.31152648,1.006134969,0.006116208,-0.006349206,0
Y2x39-1,2019,Pollen,2,,-1,FALSE,39,,1,,R88B08,,200,220,420,47.61904762,4,0.943,0.975,0.969,0.972,196,237,6,433,45.26558891,4,4,-17,17,-13,13,2.353458704,2.353458704,1.051992225,0.02020202,-0.074398249,-0.030480657
Y2x39-2,2019,Pollen,2,,-1,FALSE,39,,2,,R88B08,,229,224,453,50.55187638,3,0.658,0.981,0.97,0.975,229,231,0,460,49.7826087,0,0,-7,7,-7,7,0.769267684,0.769267684,1.015452539,0,-0.030769231,-0.015334064
Y2x39-3,2019,Pollen,2,,-1,FALSE,39,,3,,R88B08,,179,196,375,47.73333333,1,0.266,0.968,0.973,0.971,174,205,7,379,45.91029024,5,5,-9,9,-4,4,1.823043096,1.823043096,1.039708812,0.028328612,-0.044887781,-0.01061008
Y2x39-4,2019,Pollen,2,,-1,FALSE,39,,4,,R88B08,,163,150,313,52.07667732,0,0,0.993,0.987,0.99,162,150,0,312,51.92307692,1,1,0,0,1,1,0.153600393,0.153600393,1.00295823,0.006153846,0,0.0032
Y2x395-2,2019,Pollen,2,,-1,FALSE,395,,2,,R95D10 nop1Ds,,303,126,429,70.62937063,54,11.18,0.89,0.8,0.86,,,,,,,,,,,,,,,,,
Y2x395-4,2019,Pollen,2,,-1,FALSE,395,,4,,R95D10 nop1Ds,,211,135,346,60.98265896,46,11.735,0.877,0.848,0.865,,,,,,,,,,,,,,,,,
Y2x395-5,2019,Pollen,2,,-1,FALSE,395,,5,,R95D10 nop1Ds,,243,37,280,86.78571429,34,10.828,0.904,0.699,0.862,,,,,,,,,,,,,,,,,
Y2x40-1,2019,Pollen,2,,-1,FALSE,40,,1,,R31B01,,176,155,331,53.17220544,0,0,0.986,0.965,0.976,175,156,7,331,52.87009063,1,1,-1,1,0,0,0.302114804,0.302114804,1.005714286,0.005698006,-0.006430868,0
Y2x40-2,2019,Pollen,2,,-1,FALSE,40,,2,,R31B01,,190,189,379,50.13192612,1,0.263,0.987,0.981,0.984,191,191,0,382,50,-1,1,-2,2,-3,3,0.131926121,0.131926121,1.002638522,-0.005249344,-0.010526316,-0.007884363
Y2x40-3,2019,Pollen,2,,-1,FALSE,40,,3,,R31B01,,190,218,408,46.56862745,0,0,0.991,0.977,0.984,194,221,3,415,46.74698795,-4,4,-3,3,-7,7,-0.178360501,0.178360501,0.996184556,-0.020833333,-0.013667426,-0.017010936
Y2x40-5,2019,Pollen,2,,-1,FALSE,40,,5,,R31B01,,157,210,367,42.77929155,1,0.272,0.988,0.98,0.984,157,218,3,375,41.86666667,0,0,-8,8,-8,8,0.912624886,0.912624886,1.021798365,0,-0.037383178,-0.021563342
Y2x404-2,2019,Pollen,2,,-1,FALSE,404,,2,,R32H08,TRUE,148,160,308,48.05194805,1,0.324,0.983,0.974,0.978,147,167,0,314,46.81528662,1,1,-7,7,-6,6,1.236661428,1.236661428,1.026415761,0.006779661,-0.042813456,-0.019292605
Y2x412-3,2019,Pollen,2,,-1,FALSE,412,,3,,R80B03,TRUE,208,195,403,51.61290323,0,0,0.987,0.983,0.985,212,201,0,413,51.33171913,-4,4,-6,6,-10,10,0.281184097,0.281184097,1.005477785,-0.019047619,-0.03030303,-0.024509804
Y2x415A-1,2019,Pollen,2,,-1,FALSE,415,A,1,,R93C03,,169,158,327,51.68195719,1,0.305,0.985,0.986,0.986,172,159,2,331,51.96374622,-3,3,-1,1,-4,4,-0.281789037,0.281789037,0.994577199,-0.017595308,-0.006309148,-0.012158055
Y2x41B-1,2019,Pollen,2,,-1,FALSE,41,B,1,,R98H09,,216,171,387,55.81395349,2,0.514,0.979,0.966,0.973,216,179,0,395,54.6835443,0,0,-8,8,-8,8,1.130409185,1.130409185,1.020671835,0,-0.045714286,-0.020460358
Y2x41B-2,2019,Pollen,2,,-1,FALSE,41,B,2,,R98H09,,204,195,399,51.12781955,2,0.499,0.986,0.963,0.975,205,201,1,406,50.49261084,-1,1,-6,6,-7,7,0.635208711,0.635208711,1.012580231,-0.004889976,-0.03030303,-0.017391304
Y2x41B-5,2019,Pollen,2,,-1,FALSE,41,B,5,,R98H09,,177,177,354,50,4,1.117,0.976,0.965,0.97,177,190,2,367,48.22888283,0,0,-13,13,-13,13,1.771117166,1.771117166,1.036723164,0,-0.070844687,-0.036061026
Y2x41B-6,2019,Pollen,2,,-1,FALSE,41,B,6,,R98H09,,88,120,208,42.30769231,3,1.422,0.945,0.964,0.956,83,121,1,204,40.68627451,5,5,-1,1,4,4,1.621417798,1.621417798,1.039851715,0.058479532,-0.008298755,0.019417476
Y2x42-1,2019,Pollen,2,,-1,FALSE,42,,1,,R83A02,,173,155,328,52.74390244,0,0,0.984,0.99,0.987,171,155,1,326,52.45398773,2,2,0,0,2,2,0.289914709,0.289914709,1.005527029,0.011627907,0,0.006116208
Y2x42-2,2019,Pollen,2,,-1,FALSE,42,,2,,R83A02,,147,192,339,43.36283186,0,0,0.99,0.989,0.99,144,200,8,344,41.86046512,3,3,-8,8,-5,5,1.502366742,1.502366742,1.035889872,0.020618557,-0.040816327,-0.014641288
Y2x42-3,2019,Pollen,2,,-1,FALSE,42,,3,,R83A02,,276,237,513,53.80116959,0,0,0.978,0.954,0.967,281,257,2,538,52.23048327,-5,5,-20,20,-25,25,1.570686319,1.570686319,1.030072215,-0.017953321,-0.08097166,-0.047573739
Y2x42-6,2019,Pollen,2,,-1,FALSE,42,,6,,R83A02,,224,216,440,50.90909091,0,0,0.982,0.966,0.974,,,,,,,,,,,,,,,,,
Y2x42-7,2019,Pollen,2,,-1,FALSE,42,,7,,R83A02,,226,254,480,47.08333333,0,0,0.991,0.959,0.974,237,274,0,511,46.37964775,-11,11,-20,20,-31,31,0.703685584,0.703685584,1.015172293,-0.047516199,-0.075757576,-0.062563068
Y2x421-1,2019,Pollen,2,,-1,FALSE,421,,1,,R112F01,,198,182,380,52.10526316,0,0,0.992,0.99,0.991,209,186,2,395,52.91139241,-11,11,-4,4,-15,15,-0.806129247,0.806129247,0.984764543,-0.054054054,-0.02173913,-0.038709677
Y2x422-1,2019,Pollen,2,,-1,FALSE,422,,1,,R114E05,,196,169,365,53.69863014,19,4.948,0.935,0.925,0.93,192,202,0,394,48.73096447,4,4,-33,33,-29,29,4.96766567,4.96766567,1.101940639,0.020618557,-0.177897574,-0.076416337
Y2x423-3,2019,Pollen,2,,-1,FALSE,423,,3,,R114E09,,211,203,414,50.96618357,6,1.429,0.961,0.951,0.956,220,221,0,441,49.88662132,-9,9,-18,18,-27,27,1.07956226,1.07956226,1.021640316,-0.041763341,-0.08490566,-0.063157895
Y2x425-3,2019,Pollen,2,,-1,FALSE,425,,3,,R116E09,,174,213,387,44.96124031,0,0,0.984,0.975,0.979,181,217,0,398,45.47738693,-7,7,-4,4,-11,11,-0.516146625,0.516146625,0.988650478,-0.03943662,-0.018604651,-0.028025478
Y2x426-2,2019,Pollen,2,,-1,FALSE,426,,2,,R116H07,,172,184,356,48.31460674,2,0.559,0.976,0.977,0.977,180,193,0,373,48.25737265,-8,8,-9,9,-17,17,0.057234087,0.057234087,1.001186017,-0.045454545,-0.047745358,-0.046639232
Y2x426-3,2019,Pollen,2,,-1,FALSE,426,,3,,R116H07,,172,186,358,48.04469274,9,2.452,0.963,0.963,0.963,181,188,3,369,49.05149051,-9,9,-2,2,-11,11,-1.006797777,1.006797777,0.979474675,-0.050991501,-0.010695187,-0.030261348
Y2x426-4,2019,Pollen,2,,-1,FALSE,426,,4,,R116H07,,211,191,402,52.48756219,0,0,0.988,0.992,0.99,222,197,0,419,52.98329356,-11,11,-6,6,-17,17,-0.495731367,0.495731367,0.990643629,-0.050808314,-0.030927835,-0.041412911
Y2x43-4,2019,Pollen,2,,-1,FALSE,43,,4,,R46C04,,237,217,454,52.20264317,0,0,0.988,0.967,0.978,,,,,,,,,,,,,,,,,
Y2x43-5,2019,Pollen,2,,-1,FALSE,43,,5,,R46C04,,133,163,296,44.93243243,1,0.337,0.989,0.983,0.986,,,,,,,,,,,,,,,,,
Y2x430-5,2019,Pollen,2,,-1,FALSE,430,,5,,R126H08,,155,153,308,50.32467532,16,4.938,0.928,0.914,0.921,151,180,0,331,45.61933535,4,4,-27,27,-23,23,4.705339977,4.705339977,1.103143545,0.026143791,-0.162162162,-0.07198748
Y2x431-2,2019,Pollen,2,,-1,FALSE,431,,2,,R127E02,,177,149,326,54.29447853,4,1.212,0.967,0.953,0.961,189,164,3,353,53.54107649,-12,12,-15,15,-27,27,0.75340204,0.75340204,1.014071477,-0.06557377,-0.095846645,-0.079528719
Y2x434-3,2019,Pollen,2,,-1,FALSE,434,,3,,R131C02,,305,231,536,56.90298507,19,3.423,0.944,0.922,0.935,304,286,1,590,51.52542373,1,1,-55,55,-54,54,5.377561346,5.377561346,1.104367145,0.003284072,-0.212765957,-0.095914742
